"2013-06-21",0.716067646048,"2014-04-22"
"2013-06-22",0.72066989867,"2014-04-22"
"2013-06-23",0.721804490779,"2014-04-22"
"2013-06-24",0.720468647545,"2014-04-22"
"2013-06-25",0.722293868545,"2014-04-22"
"2013-06-26",0.720379914856,"2014-04-22"
"2013-06-27",0.725069805048,"2014-04-22"
"2013-06-28",0.726859032991,"2014-04-22"
"2013-06-29",0.723692288506,"2014-04-22"
"2013-06-30",0.724529749248,"2014-04-22"
"2013-07-01",0.730225446634,"2014-04-22"
"2013-07-02",0.732294478687,"2014-04-22"
"2013-07-03",0.733229990117,"2014-04-22"
"2013-07-04",0.735052570584,"2014-04-22"
"2013-07-05",0.738814422046,"2014-04-22"
"2013-07-06",0.7370707019,"2014-04-22"
"2013-07-07",0.736804282875,"2014-04-22"
"2013-07-08",0.737621064531,"2014-04-22"
"2013-07-09",0.7373623444,"2014-04-22"
"2013-07-10",0.73687245918,"2014-04-22"
"2013-07-11",0.738344819401,"2014-04-22"
"2013-07-12",0.738964527147,"2014-04-22"
"2013-07-13",0.739055077545,"2014-04-22"
"2013-07-14",0.738832007861,"2014-04-22"
"2013-07-15",0.738929394749,"2014-04-22"
"2013-07-16",0.73803430784,"2014-04-22"
"2013-07-17",0.740474884631,"2014-04-22"
"2013-07-18",0.739899762091,"2014-04-22"
"2013-07-19",0.738385383622,"2014-04-22"
"2013-07-20",0.734904282377,"2014-04-22"
"2013-07-21",0.735188020975,"2014-04-22"
"2013-07-22",0.73661324149,"2014-04-22"
"2013-07-23",0.736367022386,"2014-04-22"
"2013-07-24",0.736296074349,"2014-04-22"
"2013-07-25",0.736360061797,"2014-04-22"
"2013-07-26",0.73964130634,"2014-04-22"
"2013-07-27",0.740076530725,"2014-04-22"
"2013-07-28",0.738491090946,"2014-04-22"
"2013-07-29",0.739183244761,"2014-04-22"
"2013-07-30",0.738389308797,"2014-04-22"
"2013-07-31",0.734762689564,"2014-04-22"
"2013-08-01",0.740283063864,"2014-04-22"
"2013-08-02",0.742806199589,"2014-04-22"
"2013-08-03",0.745944716153,"2014-04-22"
"2013-08-04",0.745156608056,"2014-04-22"
"2013-08-05",0.744916744065,"2014-04-22"
"2013-08-06",0.747620491078,"2014-04-22"
"2013-08-07",0.746869036346,"2014-04-22"
"2013-08-08",0.747570992215,"2014-04-22"
"2013-08-09",0.747079617926,"2014-04-22"
"2013-08-10",0.748605819652,"2014-04-22"
"2013-08-11",0.74800166057,"2014-04-22"
"2013-08-12",0.749344681157,"2014-04-22"
"2013-08-13",0.737689473317,"2014-04-22"
"2013-08-14",0.749786788947,"2014-04-22"
"2013-08-15",0.750413671019,"2014-04-22"
"2013-08-16",0.75027500093,"2014-04-22"
"2013-08-17",0.748669789755,"2014-04-22"
"2013-08-18",0.750362779363,"2014-04-22"
"2013-08-19",0.750775260851,"2014-04-22"
"2013-08-20",0.750701734214,"2014-04-22"
"2013-08-21",0.740899973665,"2014-04-22"
"2013-08-22",0.750719058909,"2014-04-22"
"2013-08-23",0.750647831941,"2014-04-22"
"2013-08-24",0.751636864035,"2014-04-22"
"2013-08-25",0.752634294797,"2014-04-22"
"2013-08-26",0.753452227684,"2014-04-22"
"2013-08-27",0.753311434179,"2014-04-22"
"2013-08-28",0.752944127191,"2014-04-22"
"2013-08-29",0.749169408111,"2014-04-22"
"2013-08-30",0.746079368284,"2014-04-22"
"2013-08-31",0.744935294613,"2014-04-22"
"2013-09-01",0.746139971656,"2014-04-22"
"2013-09-02",0.731144695659,"2014-04-22"
"2013-09-03",0.740501084481,"2014-04-22"
"2013-09-04",0.748411931098,"2014-04-22"
"2013-09-05",0.751118090935,"2014-04-22"
"2013-09-06",0.750637146411,"2014-04-22"
"2013-09-07",0.750846051611,"2014-04-22"
"2013-09-08",0.750899496255,"2014-04-22"
"2013-09-09",0.75195020251,"2014-04-22"
"2013-09-10",0.742853446165,"2014-04-22"
"2013-09-11",0.751589162275,"2014-04-22"
"2013-09-12",0.752000216627,"2014-04-22"
"2013-09-13",0.753754596226,"2014-04-22"
"2013-09-14",0.753136024636,"2014-04-22"
"2013-09-15",0.756536481553,"2014-04-22"
"2013-09-16",0.756551500643,"2014-04-22"
"2013-09-17",0.758631137433,"2014-04-22"
"2013-09-18",0.749612013111,"2014-04-22"
"2013-09-19",0.761930476176,"2014-04-22"
"2013-09-20",0.762767629232,"2014-04-22"
"2013-09-21",0.761884341948,"2014-04-22"
"2013-09-22",0.753823846346,"2014-04-22"
"2013-09-23",0.76435417484,"2014-04-22"
"2013-09-24",0.763599997154,"2014-04-22"
"2013-09-25",0.764448260539,"2014-04-22"
"2013-09-26",0.754712871509,"2014-04-22"
"2013-09-27",0.762961579021,"2014-04-22"
"2013-09-28",0.762171710609,"2014-04-22"
"2013-09-29",0.762731382856,"2014-04-22"
"2013-09-30",0.757214002777,"2014-04-22"
"2013-10-01",0.761755501619,"2014-04-22"
"2013-10-02",0.767905887216,"2014-04-22"
"2013-10-03",0.767863323446,"2014-04-22"
"2013-10-04",0.769019024214,"2014-04-22"
"2013-10-05",0.767739353236,"2014-04-22"
"2013-10-06",0.769524063217,"2014-04-22"
"2013-10-07",0.769117102725,"2014-04-22"
"2013-10-08",0.769352650503,"2014-04-22"
"2013-10-09",0.768301658565,"2014-04-22"
"2013-10-10",0.757960787043,"2014-04-22"
"2013-10-11",0.768535966752,"2014-04-22"
"2013-10-12",0.759638201678,"2014-04-22"
"2013-10-13",0.76968255965,"2014-04-22"
"2013-10-14",0.770056838403,"2014-04-22"
"2013-10-15",0.768504607724,"2014-04-22"
"2013-10-16",0.765563304769,"2014-04-22"
"2013-10-17",0.766136201331,"2014-04-22"
"2013-10-18",0.764809246408,"2014-04-22"
"2013-10-19",0.765399375465,"2014-04-22"
"2013-10-20",0.768378081033,"2014-04-22"
"2013-10-21",0.769964485895,"2014-04-22"
"2013-10-22",0.768062653486,"2014-04-22"
"2013-10-23",0.768574973103,"2014-04-22"
"2013-10-24",0.770445347764,"2014-04-22"
"2013-10-25",0.7674473566,"2014-04-22"
"2013-10-26",0.767271748278,"2014-04-22"
"2013-10-27",0.763431761414,"2014-04-22"
"2013-10-28",0.768110934645,"2014-04-22"
"2013-10-29",0.765439345036,"2014-04-22"
"2013-10-30",0.764003764838,"2014-04-22"
"2013-10-31",0.756268373225,"2014-04-22"
"2013-11-01",0.769279393367,"2014-04-22"
"2013-11-02",0.769914207514,"2014-04-22"
"2013-11-03",0.771255998407,"2014-04-22"
"2013-11-04",0.771656278986,"2014-04-22"
"2013-11-05",0.771837267093,"2014-04-22"
"2013-11-06",0.771181353834,"2014-04-22"
"2013-11-07",0.770869756117,"2014-04-22"
"2013-11-08",0.771670321468,"2014-04-22"
"2013-11-09",0.772065441124,"2014-04-22"
"2013-11-10",0.769553759135,"2014-04-22"
"2013-11-11",0.762779403012,"2014-04-22"
"2013-11-12",0.77435220452,"2014-04-22"
"2013-11-13",0.767722791992,"2014-04-22"
"2013-11-14",0.774559362791,"2014-04-22"
"2013-11-15",0.771372086369,"2014-04-22"
"2013-11-16",0.771724882536,"2014-04-22"
"2013-11-17",0.771425265353,"2014-04-22"
"2013-11-18",0.771352490876,"2014-04-22"
"2013-11-19",0.771611999255,"2014-04-22"
"2013-11-20",0.771909593139,"2014-04-22"
"2013-11-21",0.771669526119,"2014-04-22"
"2013-11-22",0.768287280574,"2014-04-22"
"2013-11-23",0.7688813149,"2014-04-22"
"2013-11-24",0.766797504388,"2014-04-22"
"2013-11-25",0.767694351729,"2014-04-22"
"2013-11-26",0.769560132176,"2014-04-22"
"2013-11-27",0.759957450908,"2014-04-22"
"2013-11-28",0.768551202491,"2014-04-22"
"2013-11-29",0.771575845778,"2014-04-22"
"2013-11-30",0.769606926944,"2014-04-22"
"2013-12-01",0.770699753426,"2014-04-22"
"2013-12-02",0.77261014469,"2014-04-22"
"2013-12-03",0.772121752612,"2014-04-22"
"2013-12-04",0.770207560621,"2014-04-22"
"2013-12-05",0.767923630308,"2014-04-22"
"2013-12-06",0.764679141808,"2014-04-22"
"2013-12-07",0.766697279643,"2014-04-22"
"2013-12-08",0.765504166484,"2014-04-22"
"2013-12-09",0.765279239742,"2014-04-22"
"2013-12-10",0.764208844397,"2014-04-22"
"2013-12-11",0.755105369724,"2014-04-22"
"2013-12-12",0.76395120495,"2014-04-22"
"2013-12-13",0.754598944215,"2014-04-22"
"2013-12-14",0.757368357852,"2014-04-22"
